"Name","State","Notes","User","Tags","Created","Runtime","Sweep","dataset.dataset_path","dataset.perturbation_covariate_reps.drug","dataset.perturbation_covariate_reps.drugs","dataset.perturbation_covariates.dose","dataset.perturbation_covariates.drug","dataset.perturbation_covariates.drugs","dataset.sample_covariate_reps.cell_line","dataset.sample_covariates","dataset.split","dataset.split_covariates","dataset.wandb_project","logger.group","logger.log_model","logger.offline","logger.project","model.cond_output_dropout","model.condition_embedding_dim","model.condition_mode","model.conditioning","model.decoder_dims","model.decoder_dropout","model.ema","model.embedding_type","model.epsilon","model.flow_noise","model.flow_type","model.hidden_dims","model.hidden_dropout","model.layer_norm_before_concatenation","model.layers_after_pool.dims","model.layers_after_pool.dropout_rate","model.layers_after_pool.layer_type","model.layers_before_pool.cell_line.dims","model.layers_before_pool.cell_line.dropout_rate","model.layers_before_pool.cell_line.layer_type","model.layers_before_pool.dose.dims","model.layers_before_pool.dose.dropout_rate","model.layers_before_pool.dose.layer_type","model.layers_before_pool.drug.dims","model.layers_before_pool.drug.dropout_rate","model.layers_before_pool.drug.layer_type","model.layers_before_pool.drugs.dims","model.layers_before_pool.drugs.dropout_rate","model.layers_before_pool.drugs.layer_type","model.learning_rate","model.linear_projection_before_concatenation","model.multi_steps","model.pooling","model.regularization","model.tau_a","model.tau_b","model.time_encoder_dims","model.time_encoder_dropout","model.time_freqs","model.time_max_period","optimized_metric","training.batch_size","training.num_iterations","training.ood_n_conditions_on_log_iteration","training.ood_n_conditions_on_train_end","training.out_dir","training.save_model","training.test_n_conditions_on_log_iteration","training.test_n_conditions_on_train_end","training.valid_freq","ood_1_e_distance_mean","ood_1_mmd_mean","ood_1_r_squared_mean","ood_2_e_distance_mean","ood_2_mmd_mean","ood_2_r_squared_mean","ood_3_e_distance_mean","ood_3_mmd_mean","ood_3_r_squared_mean","ood_4_e_distance_mean","ood_4_mmd_mean","ood_4_r_squared_mean","pca_decoded_ood_1_e_distance_mean","pca_decoded_ood_1_mmd_mean","pca_decoded_ood_1_r_squared_mean","pca_decoded_ood_2_e_distance_mean","pca_decoded_ood_2_mmd_mean","pca_decoded_ood_2_r_squared_mean","pca_decoded_ood_3_e_distance_mean","pca_decoded_ood_3_mmd_mean","pca_decoded_ood_3_r_squared_mean","pca_decoded_ood_4_e_distance_mean","pca_decoded_ood_4_mmd_mean","pca_decoded_ood_4_r_squared_mean"
"elated-snow-5340","finished","-","","","2025-09-07T09:39:35.000Z","3953","","","","ecfp_dict","[""logdose""]","","[""drug""]","cell_line_dict","[""cell_line""]","5","[""cell_line""]","otfm_sciplex","hparam_search","true","false","otfm_sciplex","0.5","64","deterministic","resnet","[4096,4096,4096]","0","0.1","direct_embedding","1","1","constant_noise","[2048,2048,2048]","0","false","[1024,1024]","0","mlp","","","","","","","","","","","","","0.00001","false","20","attention_token","0.2","1","1","[1024,1024,1024]","0","1024","10000","r_squared","1024","200000","","","/lustre/groups/ml01/workspace/ot_perturbation/models/otfm/sciplex_new","false","0","0","50000","5.720668792724609","0.013647370971739292","0.8100591394639972","9.26301383972168","0.020628346130251884","0.6955142435853745","13.252891540527344","0.02807554230093956","0.6450030588754362","36.38143539428711","0.07177196443080902","0.25091737556186416","5.720748424530029","0.013645644299685957","0.9106737529339192","9.263001441955566","0.02062361128628254","0.8571892717851507","13.252952575683594","0.028076333925127983","0.8197832520050637","36.38137435913086","0.071768619120121","0.563704252510926"
"icy-bird-4354","finished","-","","","2025-09-05T23:35:04.000Z","3276","","","","ecfp_dict","[""logdose""]","","[""drug""]","cell_line_dict","[""cell_line""]","5","[""cell_line""]","otfm_sciplex","hparam_search","true","false","otfm_sciplex","0.5","64","deterministic","concatenation","[4096,4096,4096]","0.2","0.1","concatenated_drug_embeddings","1","1.5","constant_noise","[1024,1024,1024]","0","false","[512,512]","0","mlp","","","","","","","","","","","","","0.00005","false","50","mean","0","1","1","[1024,1024,1024]","0","1024","10000","r_squared","1024","200000","","","/lustre/groups/ml01/workspace/ot_perturbation/models/otfm/sciplex_new","false","0","0","50000","5.69356107711792","0.013611678965389729","0.8101059307889676","9.242626190185549","0.020580561831593513","0.6951345369186439","13.254222869873049","0.02804023027420044","0.6428203397397475","36.06426239013672","0.0711156576871872","0.25561144861731644","5.693566799163818","0.013611609116196632","0.9108368871820351","9.24255657196045","0.02057715877890587","0.8570604357479262","13.25428295135498","0.028040919452905655","0.8189933244529044","36.06427764892578","0.07111255824565887","0.5666492571253197"
"zesty-wave-4873","finished","-","","","2025-09-06T17:30:32.000Z","3815","","","","ecfp_dict","[""logdose""]","","[""drug""]","cell_line_dict","[""cell_line""]","5","[""cell_line""]","otfm_sciplex","hparam_search","true","false","otfm_sciplex","0.5","1024","deterministic","film","[4096,4096,4096]","0","0.001","direct_embedding","1","0.1","constant_noise","[2048,2048,2048]","0","false","[1024,1024]","0.2","mlp","","","","","","","","","","","","","0.00001","false","1","mean","0","1","1","[1024,1024,1024]","0","1024","0","r_squared","1024","200000","","","/lustre/groups/ml01/workspace/ot_perturbation/models/otfm/sciplex_new","false","0","0","50000","5.729364395141602","0.0137042123824358","0.8078828723968734","9.219173431396484","0.02057218737900257","0.6949477850117959","13.25758457183838","0.02804962731897831","0.6417174900247141","36.11360168457031","0.07116840034723282","0.25485782681404723","5.729340553283691","0.013702278025448322","0.9102007923988616","9.219207763671877","0.020565755665302277","0.8571748752284732","13.257664680480955","0.028048988431692123","0.8187271064914311","36.11369323730469","0.07116352021694183","0.5660716844332107"
"laced-valley-4227","finished","-","","","2025-09-05T18:48:25.000Z","4541","","","","ecfp_dict","[""logdose""]","","[""drug""]","cell_line_dict","[""cell_line""]","5","[""cell_line""]","otfm_sciplex","hparam_search","true","false","otfm_sciplex","0.9","64","deterministic","resnet","[4096,4096,4096]","0.2","0.0001","direct_embedding","0.5","0.5","constant_noise","[1024,1024,1024]","0","false","[512,512]","0.2","mlp","","","","","","","","","","","","","0.00001","false","1","mean","0.1","1","1","[1024,1024,1024]","0","1024","0","r_squared","1024","200000","","","/lustre/groups/ml01/workspace/ot_perturbation/models/otfm/sciplex_new","false","0","0","50000","5.697725772857666","0.013701745308935642","0.8104896976830668","9.229100227355955","0.02057935856282711","0.6966855342036445","13.260947227478027","0.027977993711829185","0.6448936429128967","36.35649871826172","0.07121182233095169","0.2542345934766071","5.697810649871826","0.01369988825172186","0.9107977729464466","9.229045867919922","0.02057468891143799","0.8574229687259698","13.260977745056152","0.027979061007499695","0.819404663992822","36.35647964477539","0.07120783627033234","0.5642842672732178"
"stellar-vortex-4947","finished","-","","","2025-09-06T20:37:17.000Z","4266","","","","ecfp_dict","[""logdose""]","","[""drug""]","cell_line_dict","[""cell_line""]","5","[""cell_line""]","otfm_sciplex","hparam_search","true","false","otfm_sciplex","0.5","64","deterministic","film","[4096,4096,4096]","0","1","closest_cell_line","0.5","1.5","constant_noise","[2048,2048,2048]","0","false","[512,512]","0.2","mlp","","","","","","","","","","","","","0.00005","false","50","attention_token","0.2","1","1","[1024,1024,1024]","0","1024","10000","r_squared","1024","200000","","","/lustre/groups/ml01/workspace/ot_perturbation/models/otfm/sciplex_new","false","0","0","50000","5.588327884674072","0.01345838326960802","0.8134611100301129","9.328104972839355","0.020740389823913578","0.6909813694994831","13.261055946350098","0.02804473787546158","0.6423857196470212","35.36490249633789","0.06997183710336685","0.2725994433994937","5.588329315185547","0.013456217013299463","0.912362594368899","9.328024864196776","0.02073533460497856","0.8555072298323068","13.261082649230955","0.02804543264210224","0.8188472545330234","35.36484909057617","0.06996820867061615","0.575260452755307"
"solar-glitter-4382","finished","-","","","2025-09-06T00:36:15.000Z","3821","","","","ecfp_dict","[""logdose""]","","[""drug""]","cell_line_dict","[""cell_line""]","5","[""cell_line""]","otfm_sciplex","hparam_search","true","false","otfm_sciplex","0.5","1024","deterministic","film","[2048,2048]","0","0.1","concatenated_drug_embeddings","0.5","1.5","constant_noise","[1024,1024,1024]","0","false","[512,512]","0","mlp","","","","","","","","","","","","","0.00001","false","50","attention_token","0.1","1","1","[1024,1024,1024]","0","1024","10000","r_squared","1024","200000","","","/lustre/groups/ml01/workspace/ot_perturbation/models/otfm/sciplex_new","false","0","0","50000","5.657602787017822","0.013589214533567429","0.8106252213604146","9.255173683166504","0.02062532678246498","0.6938033816795893","13.2754487991333","0.0280639436095953","0.6417092416207306","36.23457717895508","0.071339450776577","0.2525136406644156","5.657594680786133","0.013587135821580889","0.9113342173457456","9.255090713500977","0.02062028646469116","0.8566566921064973","13.275409698486328","0.028064951300621033","0.8185809971076374","36.234466552734375","0.07133624702692032","0.5646551702515032"
"generous-lion-5315","finished","-","","","2025-09-07T08:52:06.000Z","3097","","","","ecfp_dict","[""logdose""]","","[""drug""]","cell_line_dict","[""cell_line""]","5","[""cell_line""]","otfm_sciplex","hparam_search","true","false","otfm_sciplex","0.5","256","deterministic","film","[2048,2048]","0.2","0.001","concatenated_drug_embeddings","1","0.5","constant_noise","[2048,2048,2048]","0","false","[512,512]","0","mlp","","","","","","","","","","","","","0.00005","false","1","attention_token","0","1","1","[1024,1024,1024]","0","1024","0","r_squared","1024","200000","","","/lustre/groups/ml01/workspace/ot_perturbation/models/otfm/sciplex_new","false","0","0","50000","6.100689888000488","0.014641227200627329","0.7985543793204728","9.528034210205078","0.02139517478644848","0.6869847752307118","13.276938438415527","0.02814999595284462","0.6445069740701107","34.639400482177734","0.06802170723676682","0.29575107981032983","6.100842475891113","0.01463933102786541","0.9044061681942404","9.527996063232422","0.021390540525317192","0.8524077479889609","13.27704906463623","0.028151007369160652","0.8188137664623014","34.63959503173828","0.06801848113536835","0.5860321267641547"
"confused-galaxy-4643","finished","-","","","2025-09-06T09:04:13.000Z","3830","","","","ecfp_dict","[""logdose""]","","[""drug""]","cell_line_dict","[""cell_line""]","5","[""cell_line""]","otfm_sciplex","hparam_search","true","false","otfm_sciplex","0.5","1024","deterministic","resnet","[4096,4096,4096]","0.2","0.1","direct_embedding","0.5","0.5","constant_noise","[2048,2048,2048]","0","false","[1024,1024]","0","mlp","","","","","","","","","","","","","0.00001","false","20","mean","0.1","1","1","[1024,1024,1024]","0","1024","0","r_squared","1024","200000","","","/lustre/groups/ml01/workspace/ot_perturbation/models/otfm/sciplex_new","false","0","0","50000","5.723256587982178","0.013685245998203754","0.8083662685939458","9.3592529296875","0.02078240178525448","0.690360868733101","13.277202606201172","0.02806103602051735","0.6412096863288597","36.66825866699219","0.07205408811569214","0.24133203883904417","5.723296642303467","0.01368352398276329","0.9103333168266372","9.359193801879885","0.020777281373739243","0.8552162527379632","13.277214050292969","0.028061743825674057","0.8182672843283721","36.668087005615234","0.07205035537481308","0.559153104579866"
"cosmic-totem-5418","finished","-","","","2025-09-07T12:24:03.000Z","3928","","","","ecfp_dict","[""logdose""]","","[""drug""]","cell_line_dict","[""cell_line""]","5","[""cell_line""]","otfm_sciplex","hparam_search","true","false","otfm_sciplex","0.5","32","deterministic","resnet","[4096,4096,4096]","0","0.001","closest_cell_line","1","1","constant_noise","[2048,2048,2048]","0","false","[1024,1024]","0.2","mlp","","","","","","","","","","","","","0.00001","false","20","mean","0.1","1","1","[1024,1024,1024]","0","1024","0","r_squared","1024","200000","","","/lustre/groups/ml01/workspace/ot_perturbation/models/otfm/sciplex_new","false","0","0","50000","5.869015216827393","0.013941438868641852","0.8016115527958557","9.363001823425291","0.02079581841826439","0.6899605190542744","13.278420448303224","0.028097255155444145","0.640542591291821","35.08768081665039","0.06956900656223297","0.2634572953308401","5.86903715133667","0.01394000556319952","0.9078436117500146","9.3629150390625","0.02079126052558422","0.8552481176254142","13.278400421142578","0.02809782885015011","0.8185724382271351","35.088069915771484","0.06956548243761063","0.5745254833020006"
"still-frog-5707","finished","-","","","2025-09-07T22:07:33.000Z","3532","","","","ecfp_dict","[""logdose""]","","[""drug""]","cell_line_dict","[""cell_line""]","5","[""cell_line""]","otfm_sciplex","hparam_search","true","false","otfm_sciplex","0.5","256","deterministic","concatenation","[4096,4096,4096]","0.2","0.001","direct_embedding","0.5","0.1","constant_noise","[2048,2048,2048]","0","false","[512,512]","0","mlp","","","","","","","","","","","","","0.00005","false","20","mean","0.1","1","1","[1024,1024,1024]","0","1024","10000","r_squared","1024","200000","","","/lustre/groups/ml01/workspace/ot_perturbation/models/otfm/sciplex_new","false","0","0","50000","5.766775608062744","0.013760976493358612","0.8087534872998993","9.313783645629885","0.020706448704004288","0.6941368593456926","13.283228874206545","0.028041450306773186","0.6447548414267168","35.12826156616211","0.06951366364955902","0.28092762074430083","5.766861438751221","0.01376105099916458","0.9097077811409032","9.313777923583984","0.020702902227640152","0.8558398781173403","13.283266067504885","0.02804305963218212","0.8189183281894272","35.128292083740234","0.0695115327835083","0.579056579522757"
"neat-pond-5360","finished","-","","","2025-09-07T10:30:37.000Z","3322","","","","ecfp_dict","[""logdose""]","","[""drug""]","cell_line_dict","[""cell_line""]","5","[""cell_line""]","otfm_sciplex","hparam_search","true","false","otfm_sciplex","0.9","32","deterministic","film","[4096,4096,4096]","0.2","0.1","concatenated_drug_embeddings","0.5","1","constant_noise","[1024,1024,1024]","0","false","[512,512]","0.2","mlp","","","","","","","","","","","","","0.0001","false","50","mean","0.2","1","1","[1024,1024,1024]","0","1024","0","r_squared","1024","200000","","","/lustre/groups/ml01/workspace/ot_perturbation/models/otfm/sciplex_new","false","0","0","50000","5.646271705627441","0.013566190376877785","0.8111719701248014","9.236082077026367","0.020589670166373253","0.6945889141394294","13.28587245941162","0.028084008023142815","0.6412701376666878","36.21550750732422","0.07130470871925354","0.2531444668713632","5.646298885345459","0.013566267676651478","0.9115195431784218","9.236008644104004","0.020586838945746425","0.8569432486857598","13.28583526611328","0.028085805475711823","0.8184097708786598","36.21535873413086","0.07130280137062073","0.564939085536682"
"eager-flower-4823","finished","-","","","2025-09-06T15:47:05.000Z","3802","","","","ecfp_dict","[""logdose""]","","[""drug""]","cell_line_dict","[""cell_line""]","5","[""cell_line""]","otfm_sciplex","hparam_search","true","false","otfm_sciplex","0.5","1024","deterministic","resnet","[4096,4096,4096]","0.2","0.0001","direct_embedding","0.5","1","constant_noise","[2048,2048,2048]","0","false","[1024,1024]","0.2","mlp","","","","","","","","","","","","","0.00005","false","20","mean","0.1","1","1","[1024,1024,1024]","0","1024","0","r_squared","1024","200000","","","/lustre/groups/ml01/workspace/ot_perturbation/models/otfm/sciplex_new","false","0","0","50000","5.71468448638916","0.013655739836394789","0.8089995140396407","9.317758560180664","0.020682333037257195","0.6927166023079431","13.288371086120604","0.028014520183205605","0.6431190646365089","34.38154602050781","0.06824075430631638","0.29520886744313013","5.714727401733398","0.01365356333553791","0.9105156984334776","9.317724227905272","0.020677192136645317","0.8560361208281341","13.28838062286377","0.02801566757261753","0.8188641353198165","34.38161849975586","0.06823712587356567","0.5875791000955519"
"dandy-spaceship-5255","finished","-","","","2025-09-07T06:56:56.000Z","4056","","","","ecfp_dict","[""logdose""]","","[""drug""]","cell_line_dict","[""cell_line""]","5","[""cell_line""]","otfm_sciplex","hparam_search","true","false","otfm_sciplex","0.9","1024","deterministic","concatenation","[4096,4096,4096]","0.2","1","concatenated_drug_embeddings","1","0.5","constant_noise","[2048,2048,2048]","0","false","[512,512]","0.2","mlp","","","","","","","","","","","","","0.00005","false","1","attention_token","0","1","1","[1024,1024,1024]","0","1024","10000","r_squared","1024","200000","","","/lustre/groups/ml01/workspace/ot_perturbation/models/otfm/sciplex_new","false","0","0","50000","5.641327857971191","0.013568327762186527","0.8112168941685622","9.236006736755373","0.020598746836185455","0.6944513181586353","13.28880786895752","0.028096750378608704","0.6410315184128406","36.23735427856445","0.07135127484798431","0.25240815425240787","5.641375541687012","0.013565246015787125","0.911606375879493","9.23600959777832","0.020592669025063515","0.8569341240655354","13.288844108581545","0.028096536174416546","0.8183482267377823","36.23733139038086","0.07134683430194855","0.5646217030992169"
"floral-flower-4390","finished","-","","","2025-09-06T00:55:55.000Z","3449","","","","ecfp_dict","[""logdose""]","","[""drug""]","cell_line_dict","[""cell_line""]","5","[""cell_line""]","otfm_sciplex","hparam_search","true","false","otfm_sciplex","0.5","256","deterministic","concatenation","[4096,4096,4096]","0","0.0001","direct_embedding","1","1.5","constant_noise","[1024,1024,1024]","0","false","[512,512]","0","mlp","","","","","","","","","","","","","0.0001","false","20","attention_token","0","1","1","[1024,1024,1024]","0","1024","10000","r_squared","1024","200000","","","/lustre/groups/ml01/workspace/ot_perturbation/models/otfm/sciplex_new","false","0","0","50000","5.648830890655518","0.013575995340943336","0.8109228961800778","9.246392250061035","0.020613504573702812","0.693982910392686","13.293210983276367","0.028101656585931774","0.6407424822793494","36.19746398925781","0.0712936595082283","0.25299113965329395","5.648768901824951","0.01357675064355135","0.911469032524083","9.246245384216309","0.020611265674233437","0.8567526875709135","13.29316520690918","0.028103552758693695","0.8182477660515591","36.19744491577149","0.0712912380695343","0.5650341461523706"
"earnest-sun-4932","finished","-","","","2025-09-06T19:50:07.000Z","3566","","","","ecfp_dict","[""logdose""]","","[""drug""]","cell_line_dict","[""cell_line""]","5","[""cell_line""]","otfm_sciplex","hparam_search","true","false","otfm_sciplex","0.5","256","deterministic","resnet","[4096,4096,4096]","0","0.0001","closest_cell_line","1","0.1","constant_noise","[1024,1024,1024]","0","false","[1024,1024]","0","mlp","","","","","","","","","","","","","0.00005","false","50","mean","0.1","1","1","[1024,1024,1024]","0","1024","0","r_squared","1024","200000","","","/lustre/groups/ml01/workspace/ot_perturbation/models/otfm/sciplex_new","false","0","0","50000","5.726716041564941","0.013708269223570824","0.8076545232659911","9.364983558654783","0.02083195187151432","0.6889855817748679","13.293526649475098","0.02812337875366211","0.640822737745251","34.59569549560547","0.06883504986763","0.2878725269259851","5.726720809936523","0.01370623055845499","0.910181097932102","9.364866256713867","0.020827170461416245","0.8548970640681557","13.293493270874023","0.028124062344431877","0.8183905656036129","34.59564208984375","0.06883189082145691","0.5842973411462226"
"upbeat-hill-4714","finished","-","","","2025-09-06T11:48:35.000Z","3961","","","","ecfp_dict","[""logdose""]","","[""drug""]","cell_line_dict","[""cell_line""]","5","[""cell_line""]","otfm_sciplex","hparam_search","true","false","otfm_sciplex","0.5","32","deterministic","film","[2048,2048]","0","0.0001","closest_cell_line","1","1.5","constant_noise","[2048,2048,2048]","0","false","[1024,1024]","0.2","mlp","","","","","","","","","","","","","0.0001","false","50","attention_token","0.2","1","1","[1024,1024,1024]","0","1024","0","r_squared","1024","200000","","","/lustre/groups/ml01/workspace/ot_perturbation/models/otfm/sciplex_new","false","0","0","50000","5.640390396118164","0.013562598265707493","0.8113751309693107","9.232100486755373","0.020583191886544228","0.6949444960511575","13.297056198120115","0.028092682361602783","0.6411250084184312","36.21005630493164","0.07129854708909988","0.2531996968167115","5.640408039093018","0.013560599647462368","0.9116343832369824","9.232085227966309","0.02057790942490101","0.8570655894694708","13.297032356262209","0.028093332424759865","0.818262986009161","36.21007537841797","0.07129442691802979","0.5649818612498552"
"stoic-planet-5013","finished","-","","","2025-09-06T22:43:15.000Z","3194","","","","ecfp_dict","[""logdose""]","","[""drug""]","cell_line_dict","[""cell_line""]","5","[""cell_line""]","otfm_sciplex","hparam_search","true","false","otfm_sciplex","0.9","32","deterministic","concatenation","[4096,4096,4096]","0.2","0.1","closest_cell_line","1","1.5","constant_noise","[2048,2048,2048]","0","false","[512,512]","0.2","mlp","","","","","","","","","","","","","0.0001","false","20","attention_token","0","1","1","[1024,1024,1024]","0","1024","0","r_squared","1024","200000","","","/lustre/groups/ml01/workspace/ot_perturbation/models/otfm/sciplex_new","false","0","0","50000","7.570959091186523","0.01911875791847706","0.6498560890151756","11.164312362670898","0.025911124423146248","0.5490813495109117","13.301339149475098","0.02812674455344677","0.640517197349945","36.24321365356445","0.07136312872171402","0.25195927755525166","7.570956707000732","0.019120357930660248","0.8653173551749906","11.164240837097168","0.025909576565027237","0.8122331970498515","13.30125617980957","0.028129294514656067","0.8181265155929069","36.24297332763672","0.07136216759681702","0.5644846754782115"
"earnest-wave-5701","finished","-","","","2025-09-07T21:48:59.000Z","3614","","","","ecfp_dict","[""logdose""]","","[""drug""]","cell_line_dict","[""cell_line""]","5","[""cell_line""]","otfm_sciplex","hparam_search","true","false","otfm_sciplex","0.5","64","deterministic","film","[4096,4096,4096]","0","0.001","direct_embedding","1","0.1","constant_noise","[2048,2048,2048]","0","false","[512,512]","0","mlp","","","","","","","","","","","","","0.00001","false","20","mean","0.1","1","1","[1024,1024,1024]","0","1024","10000","r_squared","1024","200000","","","/lustre/groups/ml01/workspace/ot_perturbation/models/otfm/sciplex_new","false","0","0","50000","5.681702613830566","0.013634257018566132","0.8096499396515721","9.28714656829834","0.020683519542217255","0.6924988131004152","13.302529335021973","0.028121188282966617","0.6406462195582198","35.61322784423828","0.07008412480354309","0.2627831599810498","5.681677341461182","0.01363435946404934","0.9109579076854778","9.287123680114746","0.02068033628165722","0.856148455362534","13.302504539489746","0.02812244184315205","0.8182218481665453","35.61326217651367","0.07008221000432968","0.5714942440684864"
"youthful-field-4543","finished","-","","","2025-09-06T05:45:03.000Z","3086","","","","ecfp_dict","[""logdose""]","","[""drug""]","cell_line_dict","[""cell_line""]","5","[""cell_line""]","otfm_sciplex","hparam_search","true","false","otfm_sciplex","0.9","32","deterministic","concatenation","[4096,4096,4096]","0","0.0001","direct_embedding","0.5","0.5","constant_noise","[1024,1024,1024]","0","false","[1024,1024]","0","mlp","","","","","","","","","","","","","0.0001","false","20","mean","0","1","1","[1024,1024,1024]","0","1024","10000","r_squared","1024","200000","","","/lustre/groups/ml01/workspace/ot_perturbation/models/otfm/sciplex_new","false","0","0","50000","5.650256156921387","0.013578188605606556","0.8108573656330649","9.249303817749023","0.020619234070181847","0.6938375577009216","13.303062438964844","0.02811963297426701","0.6403442164803437","36.225547790527344","0.07133761048316956","0.25227005151245213","5.650203704833984","0.013578915037214756","0.9114419693153926","9.249174118041992","0.020616760477423668","0.8566989644279553","13.302973747253418","0.028121819719672203","0.8180971358250049","36.22536087036133","0.07133590430021286","0.5646793431128714"
"electric-lake-4321","finished","-","","","2025-09-05T22:26:41.000Z","3441","","","","ecfp_dict","[""logdose""]","","[""drug""]","cell_line_dict","[""cell_line""]","5","[""cell_line""]","otfm_sciplex","hparam_search","true","false","otfm_sciplex","0.9","32","deterministic","resnet","[4096,4096,4096]","0","0.0001","direct_embedding","1","0.5","constant_noise","[2048,2048,2048]","0","false","[512,512]","0.2","mlp","","","","","","","","","","","","","0.00005","false","50","mean","0.1","1","1","[1024,1024,1024]","0","1024","10000","r_squared","1024","200000","","","/lustre/groups/ml01/workspace/ot_perturbation/models/otfm/sciplex_new","false","0","0","50000","5.7040839195251465","0.01368869375437498","0.8091395050695362","9.278599739074709","0.02067842148244381","0.6947990093289115","13.30339241027832","0.028149209916591644","0.6448056723632002","36.86585998535156","0.07280300557613373","0.23622658709607325","5.704074382781982","0.013688893057405949","0.9105653632321358","9.278536796569824","0.020675014704465863","0.8565181507542337","13.303380966186523","0.028150716796517372","0.8191403501664093","36.865718841552734","0.07280004024505615","0.5566663069912141"
"still-universe-4777","finished","-","","","2025-09-06T14:06:32.000Z","3778","","","","ecfp_dict","[""logdose""]","","[""drug""]","cell_line_dict","[""cell_line""]","5","[""cell_line""]","otfm_sciplex","hparam_search","true","false","otfm_sciplex","0.9","32","deterministic","film","[2048,2048]","0.2","0.0001","direct_embedding","1","0.5","constant_noise","[2048,2048,2048]","0","false","[1024,1024]","0.2","mlp","","","","","","","","","","","","","0.0001","false","20","attention_token","0","1","1","[1024,1024,1024]","0","1024","0","r_squared","1024","200000","","","/lustre/groups/ml01/workspace/ot_perturbation/models/otfm/sciplex_new","false","0","0","50000","5.650333404541016","0.013578351587057114","0.8108572293527324","9.249645233154297","0.020619694143533707","0.6938228279674019","13.303488731384276","0.028119031339883804","0.6403305492366661","36.22754669189453","0.07134106755256653","0.25221387755413066","5.650295257568359","0.01357694622129202","0.9114415709129786","9.249555587768556","0.02061525173485279","0.8566934981384617","13.303446769714355","0.028120586648583412","0.818092129928238","36.22749328613281","0.07133842259645462","0.5646523519716424"
"cosmic-morning-5515","finished","-","","","2025-09-07T15:29:10.000Z","3249","","","","ecfp_dict","[""logdose""]","","[""drug""]","cell_line_dict","[""cell_line""]","5","[""cell_line""]","otfm_sciplex","hparam_search","true","false","otfm_sciplex","0.5","1024","deterministic","film","[4096,4096,4096]","0","0.0001","closest_cell_line","0.5","0.1","constant_noise","[1024,1024,1024]","0","false","[1024,1024]","0.2","mlp","","","","","","","","","","","","","0.00001","false","1","mean","0.2","1","1","[1024,1024,1024]","0","1024","10000","r_squared","1024","200000","","","/lustre/groups/ml01/workspace/ot_perturbation/models/otfm/sciplex_new","false","0","0","50000","5.6510748863220215","0.01357776951044798","0.8108438823259837","9.25043487548828","0.020618580281734467","0.6938214609825459","13.304463386535645","0.028118059039115902","0.6403386926103928","36.230133056640625","0.07134154438972473","0.252207472477606","5.651010036468506","0.013576483353972437","0.9114303313047322","9.250274658203123","0.020614316686987877","0.8566832383155549","13.304328918457031","0.028119608759880062","0.8180826733255515","36.2298583984375","0.07133853435516357","0.5646296623963984"
"major-elevator-5164","finished","-","","","2025-09-07T03:46:29.000Z","3834","","","","ecfp_dict","[""logdose""]","","[""drug""]","cell_line_dict","[""cell_line""]","5","[""cell_line""]","otfm_sciplex","hparam_search","true","false","otfm_sciplex","0.9","1024","deterministic","concatenation","[2048,2048]","0.2","1","closest_cell_line","1","1.5","constant_noise","[2048,2048,2048]","0","false","[1024,1024]","0.2","mlp","","","","","","","","","","","","","0.00001","false","1","attention_token","0","1","1","[1024,1024,1024]","0","1024","0","r_squared","1024","200000","","","/lustre/groups/ml01/workspace/ot_perturbation/models/otfm/sciplex_new","false","0","0","50000","5.651167869567871","0.013578363694250584","0.8108795878587839","9.248974800109863","0.02061573415994644","0.6939621410888355","13.305073738098145","0.02811908721923828","0.6404402797058707","36.05265426635742","0.07067197561264038","0.24841040506821477","5.651132583618164","0.013576782308518888","0.91143988275208","9.24886989593506","0.02061115764081478","0.8567287467827247","13.305006980895996","0.02812029980123043","0.8181013915431127","36.05257034301758","0.07066883146762848","0.5650534976974112"
"azure-wood-5796","finished","-","","","2025-09-08T01:03:33.000Z","4501","","","","ecfp_dict","[""logdose""]","","[""drug""]","cell_line_dict","[""cell_line""]","5","[""cell_line""]","otfm_sciplex","hparam_search","true","false","otfm_sciplex","0.9","256","deterministic","concatenation","[4096,4096,4096]","0","1","closest_cell_line","0.5","1","constant_noise","[2048,2048,2048]","0","false","[512,512]","0","mlp","","","","","","","","","","","","","0.00001","false","1","mean","0","1","1","[1024,1024,1024]","0","1024","10000","r_squared","1024","200000","","","/lustre/groups/ml01/workspace/ot_perturbation/models/otfm/sciplex_new","false","0","0","50000","5.651553153991699","0.013578622601926328","0.8108198485907714","9.251094818115234","0.02061980962753296","0.6937920043677829","13.305932998657228","0.02812080644071102","0.6402911416560508","36.23590850830078","0.07135064154863358","0.2521093159621784","5.651472091674805","0.01357733365148306","0.9114245740514442","9.250926971435549","0.020615477114915848","0.8566755271539167","13.305811882019045","0.02812221832573414","0.8180654010076978","36.23565673828125","0.07134681940078735","0.5645672139642939"
