,pathway,program,gene,cellline,perturbation
1,TNFA,TNFA_program1_up,LSAMP,K562,BIRC2
1,TNFA,TNFA_program1_up,MEIS2,K562,BIRC2
1,TNFA,TNFA_program1_up,DIXDC1,K562,BIRC2
1,TNFA,TNFA_program1_up,GTPBP4,K562,BIRC2
1,TNFA,TNFA_program1_up,TK1,K562,BIRC2
1,TNFA,TNFA_program1_up,UBTF,K562,BIRC2
1,TNFA,TNFA_program1_up,SLC9A3R1,K562,BIRC2
1,TNFA,TNFA_program1_up,XRCC3,K562,BIRC2
1,TNFA,TNFA_program1_up,DNMT3B,K562,BIRC2
1,TNFA,TNFA_program1_up,RAD54B,K562,BIRC2
1,TNFA,TNFA_program1_up,RFC5,K562,BIRC2
1,TNFA,TNFA_program1_up,ARHGAP6,K562,BIRC2
1,TNFA,TNFA_program1_up,BARD1,K562,BIRC2
1,TNFA,TNFA_program1_up,CIP2A,K562,BIRC2
1,TNFA,TNFA_program1_up,RPL23,K562,BIRC2
1,TNFA,TNFA_program1_up,DTYMK,K562,BIRC2
1,TNFA,TNFA_program1_up,UBASH3B,K562,BIRC2
1,TNFA,TNFA_program1_up,RPL36A,K562,BIRC2
1,TNFA,TNFA_program1_up,ADGRV1,K562,BIRC2
1,TNFA,TNFA_program1_up,MFAP3,K562,BIRC2
1,TNFA,TNFA_program1_up,CYP24A1,K562,BIRC2
1,TNFA,TNFA_program1_up,MYRF,K562,BIRC2
1,TNFA,TNFA_program1_up,GRK6,K562,BIRC2
1,TNFA,TNFA_program1_up,MYRFL,K562,BIRC2
1,TNFA,TNFA_program1_up,PXYLP1,K562,BIRC2
1,TNFA,TNFA_program1_up,SRPK1,K562,BIRC2
1,TNFA,TNFA_program1_up,SLIT2,K562,BIRC2
1,TNFA,TNFA_program1_up,ERRFI1,K562,BIRC2
1,TNFA,TNFA_program1_up,PTPN13,K562,BIRC2
1,TNFA,TNFA_program1_up,LMO4,K562,BIRC2
1,TNFA,TNFA_program1_up,DENND5B,K562,BIRC2
1,TNFA,TNFA_program1_up,RACGAP1,K562,BIRC2
1,TNFA,TNFA_program1_up,GNB1L,K562,BIRC2
1,TNFA,TNFA_program1_up,ADI1,K562,BIRC2
1,TNFA,TNFA_program1_up,SMARCA2,K562,BIRC2
1,TNFA,TNFA_program1_up,RNASET2,K562,BIRC2
1,TNFA,TNFA_program1_up,CIT,K562,BIRC2
1,TNFA,TNFA_program1_up,ASTN2,K562,BIRC2
1,TNFA,TNFA_program1_up,LUC7L3,K562,BIRC2
1,TNFA,TNFA_program1_up,INPP4B,K562,BIRC2
1,TNFA,TNFA_program1_up,DUSP4,K562,BIRC2
1,TNFA,TNFA_program1_up,PDGFC,K562,BIRC2
1,TNFA,TNFA_program1_up,E2F7,K562,BIRC2
1,TNFA,TNFA_program1_up,KIF2C,K562,BIRC2
1,TNFA,TNFA_program1_up,AC025171.1,K562,BIRC2
1,TNFA,TNFA_program1_up,PCCA,K562,BIRC2
1,TNFA,TNFA_program1_up,TGFBR2,K562,BIRC2
1,TNFA,TNFA_program1_up,KLHDC10,K562,BIRC2
1,TNFA,TNFA_program1_up,IPO9,K562,BIRC2
1,TNFA,TNFA_program1_up,MED13L,K562,BIRC2
1,TNFA,TNFA_program1_up,EDA,K562,BIRC2
1,TNFA,TNFA_program1_up,ORC6,K562,BIRC2
1,TNFA,TNFA_program1_up,MPRIP,K562,BIRC2
1,TNFA,TNFA_program1_up,KIF14,K562,BIRC2
1,TNFA,TNFA_program1_up,MYO1E,K562,BIRC2
1,TNFA,TNFA_program1_up,ANLN,K562,BIRC2
1,TNFA,TNFA_program1_up,NMU,K562,BIRC2
1,TNFA,TNFA_program1_up,YLPM1,K562,BIRC2
1,TNFA,TNFA_program1_up,CHST11,K562,BIRC2
1,TNFA,TNFA_program1_up,BRIP1,K562,BIRC2
1,TNFA,TNFA_program1_up,WDR35,K562,BIRC2
1,TNFA,TNFA_program1_up,STAG1,K562,BIRC2
1,TNFA,TNFA_program1_up,EPB41L5,K562,BIRC2
1,TNFA,TNFA_program1_up,ZMYND11,K562,BIRC2
1,TNFA,TNFA_program1_up,STX3,K562,BIRC2
1,TNFA,TNFA_program1_up,EZR,K562,BIRC2
1,TNFA,TNFA_program1_up,C21orf58,K562,BIRC2
1,TNFA,TNFA_program1_up,TIPARP,K562,BIRC2
1,TNFA,TNFA_program1_up,KIF18A,K562,BIRC2
1,TNFA,TNFA_program1_up,SHCBP1,K562,BIRC2
1,TNFA,TNFA_program1_up,LYAR,K562,BIRC2
1,TNFA,TNFA_program1_up,RMND1,K562,BIRC2
1,TNFA,TNFA_program1_up,ESYT2,K562,BIRC2
1,TNFA,TNFA_program1_up,SDC1,K562,BIRC2
1,TNFA,TNFA_program1_up,STIL,K562,BIRC2
1,TNFA,TNFA_program1_up,ZFYVE28,K562,BIRC2
1,TNFA,TNFA_program1_up,HEPH,K562,BIRC2
1,TNFA,TNFA_program1_up,DYNLL2,K562,BIRC2
1,TNFA,TNFA_program1_up,SNHG14,K562,BIRC2
1,TNFA,TNFA_program1_up,STXBP6,K562,BIRC2
1,TNFA,TNFA_program1_up,HERC2P3,K562,BIRC2
1,TNFA,TNFA_program1_up,LTBP3,K562,BIRC2
1,TNFA,TNFA_program1_up,ARHGEF17,K562,BIRC2
1,TNFA,TNFA_program1_up,SLC27A2,K562,BIRC2
1,TNFA,TNFA_program1_up,ADGRG6,K562,BIRC2
1,TNFA,TNFA_program1_up,TSPAN14,K562,BIRC2
1,TNFA,TNFA_program1_up,NPHP3,K562,BIRC2
1,TNFA,TNFA_program1_up,MBNL1,K562,BIRC2
1,TNFA,TNFA_program1_up,VAV3,K562,BIRC2
1,TNFA,TNFA_program1_up,H2AFX,K562,BIRC2
1,TNFA,TNFA_program1_up,COL5A1,K562,BIRC2
1,TNFA,TNFA_program1_up,SORL1,K562,BIRC2
1,TNFA,TNFA_program1_up,INTS13,K562,BIRC2
1,TNFA,TNFA_program1_up,GEN1,K562,BIRC2
1,TNFA,TNFA_program1_up,MRE11,K562,BIRC2
1,TNFA,TNFA_program1_up,FARP1,K562,BIRC2
1,TNFA,TNFA_program1_up,ERGIC1,K562,BIRC2
1,TNFA,TNFA_program1_up,KSR2,K562,BIRC2
1,TNFA,TNFA_program1_up,LMNB2,K562,BIRC2
1,TNFA,TNFA_program1_up,ZWILCH,K562,BIRC2
1,TNFA,TNFA_program1_up,PYGB,K562,BIRC2
1,TNFA,TNFA_program1_up,BAG3,K562,BIRC2
1,TNFA,TNFA_program1_up,ATE1,K562,BIRC2
1,TNFA,TNFA_program1_up,SLC12A8,K562,BIRC2
1,TNFA,TNFA_program1_up,NCAPD2,K562,BIRC2
1,TNFA,TNFA_program1_up,AC091057.6,K562,BIRC2
1,TNFA,TNFA_program1_up,RAD21,K562,BIRC2
1,TNFA,TNFA_program1_up,NRP1,K562,BIRC2
1,TNFA,TNFA_program1_up,CFAP161,K562,BIRC2
1,TNFA,TNFA_program1_up,SBSPON,K562,BIRC2
1,TNFA,TNFA_program1_up,VAV2,K562,BIRC2
1,TNFA,TNFA_program1_up,INCENP,K562,BIRC2
1,TNFA,TNFA_program1_up,SLC44A3-AS1,K562,BIRC2
1,TNFA,TNFA_program1_up,NHS,K562,BIRC2
1,TNFA,TNFA_program1_up,GNAQ,K562,BIRC2
1,TNFA,TNFA_program1_up,POLA2,K562,BIRC2
1,TNFA,TNFA_program1_up,KRT19,K562,BIRC2
1,TNFA,TNFA_program1_up,SULF2,K562,BIRC2
1,TNFA,TNFA_program1_up,AGR2,K562,BIRC2
1,TNFA,TNFA_program1_up,CEP72,K562,BIRC2
1,TNFA,TNFA_program1_up,SEMA3E,K562,BIRC2
1,TNFA,TNFA_program1_up,DDX27,K562,BIRC2
1,TNFA,TNFA_program1_up,TOX3,K562,BIRC2
1,TNFA,TNFA_program1_up,ARPP19,K562,BIRC2
1,TNFA,TNFA_program1_up,TPM3,K562,BIRC2
1,TNFA,TNFA_program1_up,OLA1,K562,BIRC2
1,TNFA,TNFA_program1_up,NEIL3,K562,BIRC2
1,TNFA,TNFA_program1_up,PDE7B,K562,BIRC2
1,TNFA,TNFA_program1_up,TMEM64,K562,BIRC2
1,TNFA,TNFA_program1_up,CASP8AP2,K562,BIRC2
1,TNFA,TNFA_program1_up,EMP2,K562,BIRC2
1,TNFA,TNFA_program1_up,SMARCA4,K562,BIRC2
1,TNFA,TNFA_program1_up,MIS18BP1,K562,BIRC2
1,TNFA,TNFA_program1_up,HOXB7,K562,BIRC2
1,TNFA,TNFA_program1_up,PRSS3,K562,BIRC2
1,TNFA,TNFA_program1_up,NPNT,K562,BIRC2
1,TNFA,TNFA_program1_up,LARGE1,K562,BIRC2
1,TNFA,TNFA_program1_up,SH3PXD2A,K562,BIRC2
1,TNFA,TNFA_program1_up,GTF2IRD1,K562,BIRC2
1,TNFA,TNFA_program1_up,WEE1,K562,BIRC2
1,TNFA,TNFA_program1_up,LLGL2,K562,BIRC2
1,TNFA,TNFA_program1_up,DEK,K562,BIRC2
1,TNFA,TNFA_program1_up,CEMIP,K562,BIRC2
1,TNFA,TNFA_program1_up,MAT2A,K562,CSF1
1,TNFA,TNFA_program1_up,IARS,K562,CSF1
1,TNFA,TNFA_program1_up,ALDH1A1,K562,CSF1
1,TNFA,TNFA_program1_up,NCL,K562,CSF1
1,TNFA,TNFA_program1_up,SCFD2,K562,CSF1
1,TNFA,TNFA_program1_up,LRPPRC,K562,CSF1
1,TNFA,TNFA_program1_up,HSPD1,K562,CSF1
1,TNFA,TNFA_program1_up,PRKDC,K562,CSF1
1,TNFA,TNFA_program1_up,MATR3.1,K562,CSF1
1,TNFA,TNFA_program1_up,GPHN,K562,CSF1
1,TNFA,TNFA_program1_up,CMSS1,K562,CSF1
1,TNFA,TNFA_program1_up,SLC25A21,K562,CSF1
1,TNFA,TNFA_program1_up,MDN1,K562,CSF1
1,TNFA,TNFA_program1_up,SERBP1,K562,CSF1
1,TNFA,TNFA_program1_up,CENPP,K562,CSF1
1,TNFA,TNFA_program1_up,POLA1,K562,CSF1
1,TNFA,TNFA_program1_up,PABPC1,K562,CSF1
1,TNFA,TNFA_program1_up,PUS7,K562,CSF1
1,TNFA,TNFA_program1_up,NPM1,K562,CSF1
1,TNFA,TNFA_program1_up,HNRNPA2B1,K562,CSF1
1,TNFA,TNFA_program1_up,CCDC26,K562,CSF1
1,TNFA,TNFA_program1_up,ACACA,K562,CSF1
1,TNFA,TNFA_program1_up,TFRC,K562,CSF1
1,TNFA,TNFA_program1_up,AGAP1,K562,CSF1
1,TNFA,TNFA_program1_up,SLC38A1,K562,CSF1
1,TNFA,TNFA_program1_up,FANCA,K562,CSF1
1,TNFA,TNFA_program1_up,MLPH,K562,CSF1
1,TNFA,TNFA_program1_up,NCOR2,K562,CSF1
1,TNFA,TNFA_program1_up,NOLC1,K562,CSF1
1,TNFA,TNFA_program1_up,MYB,K562,CSF1
1,TNFA,TNFA_program1_up,IGF1R,K562,CSF1
1,TNFA,TNFA_program1_up,FKBP5,K562,CSF1
1,TNFA,TNFA_program1_up,ONECUT2,K562,CSF1
1,TNFA,TNFA_program1_up,MACROD1,K562,CSF1
1,TNFA,TNFA_program1_up,LINC01029,K562,CSF1
1,TNFA,TNFA_program1_up,CDC45,K562,CSF1
1,TNFA,TNFA_program1_up,POLE,K562,CSF1
1,TNFA,TNFA_program1_up,PUM3,K562,CSF1
1,TNFA,TNFA_program1_up,VRK1,K562,CSF1
1,TNFA,TNFA_program1_up,PBX1,K562,CSF1
1,TNFA,TNFA_program1_up,XRCC2,K562,CSF1
1,TNFA,TNFA_program1_up,DDX10,K562,CSF1
1,TNFA,TNFA_program1_up,MCM10,K562,CSF1
1,TNFA,TNFA_program1_up,AC002116.2,K562,CSF1
1,TNFA,TNFA_program1_up,HSP90AB1,K562,CSF1
1,TNFA,TNFA_program1_up,RBL1,K562,CSF1
1,TNFA,TNFA_program1_up,MTUS1,K562,CSF1
1,TNFA,TNFA_program1_up,BRI3BP,K562,CSF1
1,TNFA,TNFA_program1_up,SMC4,K562,CSF1
1,TNFA,TNFA_program1_up,NOP56,K562,CSF1
1,TNFA,TNFA_program1_up,IPO7,K562,CSF1
1,TNFA,TNFA_program1_up,WDR43,K562,CSF1
1,TNFA,TNFA_program1_up,MTHFD1,K562,CSF1
1,TNFA,TNFA_program1_up,LINC01033,K562,CSF1
1,TNFA,TNFA_program1_up,GPCPD1,K562,CSF1
1,TNFA,TNFA_program1_up,KCNQ5,K562,CSF1
1,TNFA,TNFA_program1_up,NUP214,K562,CSF1
1,TNFA,TNFA_program1_up,MCM4,K562,CSF1
1,TNFA,TNFA_program1_up,WDHD1,K562,CSF1
1,TNFA,TNFA_program1_up,KRT18,K562,CSF1
1,TNFA,TNFA_program1_up,HSPA8,K562,CSF1
1,TNFA,TNFA_program1_up,PA2G4,K562,CSF1
1,TNFA,TNFA_program1_up,MYH10,K562,CSF1
1,TNFA,TNFA_program1_up,MMS22L,K562,CSF1
1,TNFA,TNFA_program1_up,EXO1,K562,CSF1
1,TNFA,TNFA_program1_up,HEATR1,K562,CSF1
1,TNFA,TNFA_program1_up,DDX21,K562,CSF1
1,TNFA,TNFA_program1_up,KANK1,K562,CSF1
1,TNFA,TNFA_program1_up,LPCAT1,K562,CSF1
1,TNFA,TNFA_program1_up,MYO19,K562,CSF1
1,TNFA,TNFA_program1_up,LMNB1,K562,CSF1
1,TNFA,TNFA_program1_up,PAICS,K562,CSF1
1,TNFA,TNFA_program1_up,MAML3,K562,CSF1
1,TNFA,TNFA_program1_up,EEF2,K562,CSF1
1,TNFA,TNFA_program1_up,FAF1,K562,CSF1
1,TNFA,TNFA_program1_up,PRELID2,K562,CSF1
1,TNFA,TNFA_program1_up,DDX18,K562,CSF1
1,TNFA,TNFA_program1_up,EEPD1,K562,CSF1
1,TNFA,TNFA_program1_up,HSP90AA1,K562,CSF1
1,TNFA,TNFA_program1_up,ITGB4,K562,CSF1
1,TNFA,TNFA_program1_up,NASP,K562,CSF1
1,TNFA,TNFA_program1_up,XYLB,K562,CSF1
1,TNFA,TNFA_program1_up,RBM28,K562,CSF1
1,TNFA,TNFA_program1_up,KCNJ3,K562,CSF1
1,TNFA,TNFA_program1_up,UTP20,K562,CSF1
1,TNFA,TNFA_program1_up,PRKCB,K562,CSF1
1,TNFA,TNFA_program1_up,CSE1L,K562,CSF1
1,TNFA,TNFA_program1_up,SET,K562,CSF1
1,TNFA,TNFA_program1_up,PVT1,K562,CSF1
1,TNFA,TNFA_program1_up,TANC2,K562,CSF1
1,TNFA,TNFA_program1_up,TCOF1,K562,CSF1
1,TNFA,TNFA_program1_up,UBE3D,K562,CSF1
1,TNFA,TNFA_program1_up,EIF3H,K562,CSF1
1,TNFA,TNFA_program1_up,SYNCRIP,K562,CSF1
1,TNFA,TNFA_program1_up,ATAD2,K562,CSF1
1,TNFA,TNFA_program1_up,NT5DC3,K562,CSF1
1,TNFA,TNFA_program1_up,ZNF146,K562,CSF1
1,TNFA,TNFA_program1_up,DDX46,K562,CSF1
1,TNFA,TNFA_program1_up,GMPS,K562,CSF1
1,TNFA,TNFA_program1_up,CTPS1,K562,CSF1
1,TNFA,TNFA_program1_up,CACNA1D,K562,CSF1
1,TNFA,TNFA_program1_up,NUDT4,K562,CSF1
1,TNFA,TNFA_program1_up,MSH2,K562,CSF1
1,TNFA,TNFA_program1_up,NCAPG2,K562,CSF1
1,TNFA,TNFA_program1_up,MCM3,K562,CSF1
1,TNFA,TNFA_program1_up,SRSF1,K562,CSF1
1,TNFA,TNFA_program1_up,NUP155,K562,CSF1
1,TNFA,TNFA_program1_up,BLM,K562,CSF1
1,TNFA,TNFA_program1_up,ZNRF3,K562,CSF1
1,TNFA,TNFA_program1_up,MYC,K562,CSF1
1,TNFA,TNFA_program1_up,DKC1,K562,CSF1
1,TNFA,TNFA_program1_up,GRAMD1B,K562,CSF1
1,TNFA,TNFA_program1_up,EVL,K562,CSF1
1,TNFA,TNFA_program1_up,BCAS1,K562,CSF1
1,TNFA,TNFA_program1_up,AC010601.1,K562,CSF1
1,TNFA,TNFA_program1_up,LRP8,K562,CSF1
1,TNFA,TNFA_program1_up,ADCY1,K562,CSF1
1,TNFA,TNFA_program1_up,TOP2A,K562,CSF1
1,TNFA,TNFA_program1_up,CPNE7,K562,CSF1
1,TNFA,TNFA_program1_up,VKORC1L1,K562,CSF1
1,TNFA,TNFA_program1_up,TPX2,K562,CSF1
1,TNFA,TNFA_program1_up,GMDS,K562,CSF1
1,TNFA,TNFA_program1_up,BRCA1,K562,CSF1
1,TNFA,TNFA_program1_up,GAS5,K562,CSF1
1,TNFA,TNFA_program1_up,SMYD3,K562,CSF1
1,TNFA,TNFA_program1_up,EIF2B3,K562,CSF1
1,TNFA,TNFA_program1_up,PCLAF,K562,CSF1
1,TNFA,TNFA_program1_up,RUNX1,K562,CSF1
1,TNFA,TNFA_program1_up,EEF1D,K562,CSF1
1,TNFA,TNFA_program1_up,LIG1,K562,CSF1
1,TNFA,TNFA_program1_up,ERMP1,K562,CSF1
1,TNFA,TNFA_program1_up,PDZD8,K562,CSF1
1,TNFA,TNFA_program1_up,SLC16A1,K562,CSF1
1,TNFA,TNFA_program1_up,EIF3B,K562,CSF1
1,TNFA,TNFA_program1_up,DTL,K562,CSF1
1,TNFA,TNFA_program1_up,ATAD5,K562,CSF1
1,TNFA,TNFA_program1_up,ISPD,K562,CSF1
1,TNFA,TNFA_program1_up,FIRRE,K562,CSF1
1,TNFA,TNFA_program1_up,GSE1,K562,CSF1
1,TNFA,TNFA_program1_up,ADAMTS19,K562,CSF1
1,TNFA,TNFA_program1_up,MAGI1,K562,CSF1
1,TNFA,TNFA_program1_up,RAI1,K562,CSF1
1,TNFA,TNFA_program1_up,KNTC1,K562,CSF1
1,TNFA,TNFA_program1_up,PRKCA,K562,CSF1
1,TNFA,TNFA_program1_up,CDK5RAP2,K562,CSF1
1,TNFA,TNFA_program1_up,ETF1,K562,CSF1
1,TNFA,TNFA_program1_up,AC016723.1,K562,CSF1
1,TNFA,TNFA_program1_up,THBS1,K562,CSF1
1,TNFA,TNFA_program1_up,HK2,K562,CSF1
1,TNFA,TNFA_program1_up,CAD,K562,CSF1
1,TNFA,TNFA_program1_up,MTHFD1L,K562,CSF1
1,TNFA,TNFA_program1_up,HACD3,K562,CSF1
1,TNFA,TNFA_program1_up,PC,K562,CSF1
1,TNFA,TNFA_program1_up,YBX1,K562,CSF1
1,TNFA,TNFA_program1_up,XRCC5,K562,CSF1
1,TNFA,TNFA_program1_up,TBCD,K562,CSF1
1,TNFA,TNFA_program1_up,EIF4G1,K562,CSF1
1,TNFA,TNFA_program1_up,NCAPD3,K562,CSF1
1,TNFA,TNFA_program1_up,GRK5,K562,CSF1
1,TNFA,TNFA_program1_up,ENOSF1,K562,CSF1
1,TNFA,TNFA_program1_up,AC079466.1,K562,CSF1
1,TNFA,TNFA_program1_up,STRBP,K562,CSF1
1,TNFA,TNFA_program1_up,ANP32B,K562,CSF1
1,TNFA,TNFA_program1_up,DDIAS,K562,CSF1
1,TNFA,TNFA_program1_up,TPD52L1,K562,CSF1
1,TNFA,TNFA_program1_up,DDX55,K562,CSF1
1,TNFA,TNFA_program1_up,LDLRAD3,K562,CSF1
1,TNFA,TNFA_program1_up,SMC1A,K562,CSF1
1,TNFA,TNFA_program1_up,EIF3J,K562,CSF1
1,TNFA,TNFA_program1_up,PHTF2,K562,CSF1
1,TNFA,TNFA_program1_up,WWOX,K562,CSF1
1,TNFA,TNFA_program1_up,URB1,K562,CSF1
1,TNFA,TNFA_program1_up,RPL4,K562,CSF1
1,TNFA,TNFA_program1_up,CA12,K562,CSF1
1,TNFA,TNFA_program1_up,RIF1,K562,CSF1
1,TNFA,TNFA_program1_up,PARPBP,K562,CSF1
1,TNFA,TNFA_program1_up,GABRE,K562,CSF1
1,TNFA,TNFA_program1_up,FANCI,K562,CSF1
1,TNFA,TNFA_program1_up,POLQ,K562,CSF1
1,TNFA,TNFA_program1_up,PYGL,K562,CSF1
1,TNFA,TNFA_program1_up,NOP58,K562,CSF1
1,TNFA,TNFA_program1_up,KIF20B,K562,CSF1
1,TNFA,TNFA_program1_up,PTMA,K562,CSF1
1,TNFA,TNFA_program1_up,MPP1,K562,CSF1
1,TNFA,TNFA_program1_up,OR51B5,K562,CSF1
1,TNFA,TNFA_program1_up,TSR1,K562,CSF1
1,TNFA,TNFA_program1_up,FHL2,K562,CSF1
1,TNFA,TNFA_program1_up,PCSK6,K562,CSF1
1,TNFA,TNFA_program1_up,FAT1,K562,CSF1
1,TNFA,TNFA_program1_up,HSPA9,K562,CSF1
1,TNFA,TNFA_program1_up,SERINC5,K562,CSF1
1,TNFA,TNFA_program1_up,MCM5,K562,CSF1
1,TNFA,TNFA_program1_up,TKT,K562,CSF1
1,TNFA,TNFA_program1_up,PBX3,K562,CSF1
1,TNFA,TNFA_program1_up,UGDH,K562,CSF1
1,TNFA,TNFA_program1_up,LRP5,K562,CSF1
1,TNFA,TNFA_program1_up,PFKFB3,K562,CSF1
1,TNFA,TNFA_program1_up,MYO9A,K562,CSF1
1,TNFA,TNFA_program1_up,PRKCE,K562,CSF1
1,TNFA,TNFA_program1_up,TMEM117,K562,CSF1
1,TNFA,TNFA_program1_up,LAMA3,K562,CSF1
1,TNFA,TNFA_program1_up,GARNL3,K562,CSF1
1,TNFA,TNFA_program1_up,GAPDH,K562,CSF1
1,TNFA,TNFA_program1_up,TM4SF4,K562,CSF1
1,TNFA,TNFA_program1_up,NFIB,K562,CSF1
1,TNFA,TNFA_program1_up,SCARB1,K562,CSF1
1,TNFA,TNFA_program1_up,CAMKMT,K562,CSF1
1,TNFA,TNFA_program1_up,PCNT,K562,CSF1
1,TNFA,TNFA_program1_up,HMGN2,K562,CSF1
1,TNFA,TNFA_program1_up,AGPAT5,K562,CSF1
1,TNFA,TNFA_program1_up,SRSF10,K562,CSF1
1,TNFA,TNFA_program1_up,ATXN1,K562,CSF1
1,TNFA,TNFA_program1_up,NUP210,K562,CSF1
1,TNFA,TNFA_program1_up,ESF1,K562,CSF1
1,TNFA,TNFA_program1_up,CHAF1A,K562,CSF1
1,TNFA,TNFA_program1_up,MCM6,K562,CSF1
1,TNFA,TNFA_program1_up,MITF,K562,CSF1
1,TNFA,TNFA_program1_up,FOS,K562,CSF1
1,TNFA,TNFA_program1_up,TICRR,K562,CSF1
1,TNFA,TNFA_program1_up,CLTCL1,K562,CSF1
1,TNFA,TNFA_program1_up,EHBP1,K562,CSF1
1,TNFA,TNFA_program1_up,CDHR3,K562,CSF1
1,TNFA,TNFA_program1_up,LDHA,K562,CSF1
1,TNFA,TNFA_program1_up,RRM2,K562,CSF1
1,TNFA,TNFA_program1_up,ABCC5,K562,CSF1
1,TNFA,TNFA_program1_up,PABPC4,K562,CSF1
1,TNFA,TNFA_program1_up,TARID,K562,CSF1
1,TNFA,TNFA_program1_up,CDCA7,K562,CSF1
1,TNFA,TNFA_program1_up,USH1C,K562,CSF1
1,TNFA,TNFA_program1_up,ATP2A2,K562,CSF1
1,TNFA,TNFA_program1_up,PIK3R1,K562,CSF1
1,TNFA,TNFA_program1_up,ABCA2,K562,CSF1
1,TNFA,TNFA_program1_up,PRC1,K562,CSF1
1,TNFA,TNFA_program1_up,CELSR2,K562,CSF1
1,TNFA,TNFA_program1_up,SNTB1,K562,CSF1
1,TNFA,TNFA_program1_up,HDAC4,K562,CSF1
1,TNFA,TNFA_program1_up,EZH2,K562,CSF1
1,TNFA,TNFA_program1_up,ENC1,K562,CSF1
1,TNFA,TNFA_program1_up,NBAS,K562,CSF1
1,TNFA,TNFA_program1_up,PCDH9,K562,CSF1
1,TNFA,TNFA_program1_up,MAGI3,K562,CSF1
1,TNFA,TNFA_program1_up,EPB41L1,K562,CSF1
1,TNFA,TNFA_program1_up,F2RL1,K562,CSF1
1,TNFA,TNFA_program1_up,NUP188,K562,CSF1
1,TNFA,TNFA_program1_up,CENPF,K562,CSF1
1,TNFA,TNFA_program1_up,NSUN2,K562,CSF1
1,TNFA,TNFA_program1_up,ASPM,K562,CSF1
1,TNFA,TNFA_program1_up,KRT8,K562,CSF1
1,TNFA,TNFA_program1_up,NUCKS1,K562,CSF1
1,TNFA,TNFA_program1_up,PDCD11,K562,CSF1
1,TNFA,TNFA_program1_up,MTSS1L,K562,CSF1
1,TNFA,TNFA_program1_up,GPC6,K562,CSF1
1,TNFA,TNFA_program1_up,ANK1,K562,CSF1
1,TNFA,TNFA_program1_up,NDUFAF2,K562,CSF1
1,TNFA,TNFA_program1_up,EEA1,K562,CSF1
1,TNFA,TNFA_program1_up,YARS,K562,CSF1
1,TNFA,TNFA_program1_up,ADCY3,K562,CSF1
1,TNFA,TNFA_program1_up,ARHGAP11A,K562,CSF1
1,TNFA,TNFA_program1_up,MND1,K562,CSF1
1,TNFA,TNFA_program1_up,DNMT1,K562,CSF1
1,TNFA,TNFA_program1_up,MAD1L1,K562,CSF1
1,TNFA,TNFA_program1_up,FBL,K562,CSF1
1,TNFA,TNFA_program1_up,TRAP1,K562,CSF1
1,TNFA,TNFA_program1_up,GALNT10,K562,CSF1
1,TNFA,TNFA_program1_up,RPL19,K562,CSF1
1,TNFA,TNFA_program1_up,ICMT,K562,CSF1
1,TNFA,TNFA_program1_up,TAF1D,K562,CSF1
1,TNFA,TNFA_program1_up,PDE7A,K562,CSF1
1,TNFA,TNFA_program1_up,FANCD2,K562,CSF1
1,TNFA,TNFA_program1_up,POLR1E,K562,CSF1
1,TNFA,TNFA_program1_up,XPOT,K562,CSF1
1,TNFA,TNFA_program1_up,CBFA2T3,K562,CSF1
1,TNFA,TNFA_program1_up,NTRK3,K562,CSF1
1,TNFA,TNFA_program1_up,PTGER3,K562,CSF1
1,TNFA,TNFA_program1_up,POF1B,K562,CSF1
1,TNFA,TNFA_program1_up,ARL15,K562,CSF1
1,TNFA,TNFA_program1_up,ILF3,K562,CSF1
1,TNFA,TNFA_program1_up,WDR3,K562,CSF1
1,TNFA,TNFA_program1_up,NUBPL,K562,CSF1
1,TNFA,TNFA_program1_up,PLEKHA5,K562,CSF1
1,TNFA,TNFA_program1_up,PREPL,K562,CSF1
1,TNFA,TNFA_program1_up,CEP128,K562,CSF1
1,TNFA,TNFA_program1_up,SUCLG2,K562,CSF1
1,TNFA,TNFA_program1_up,TUBB,K562,CSF1
1,TNFA,TNFA_program1_up,PAPSS2,K562,CSF1
1,TNFA,TNFA_program1_up,TMEM120B,K562,CSF1
1,TNFA,TNFA_program1_up,CEP83,K562,CSF1
1,TNFA,TNFA_program1_up,TIMELESS,K562,CSF1
1,TNFA,TNFA_program1_up,EPN2,K562,CSF1
1,TNFA,TNFA_program1_up,SLC7A1,K562,CSF1
1,TNFA,TNFA_program1_up,AIG1,K562,CSF1
1,TNFA,TNFA_program1_up,MCM8,K562,CSF1
1,TNFA,TNFA_program1_up,GNL3L,K562,CSF1
1,TNFA,TNFA_program1_up,CBX5,K562,CSF1
1,TNFA,TNFA_program1_up,TMEM168,K562,CSF1
1,TNFA,TNFA_program1_up,HK1,K562,CSF1
1,TNFA,TNFA_program1_up,SMARCC1,K562,CSF1
1,TNFA,TNFA_program1_up,LGR4,K562,CSF1
1,TNFA,TNFA_program1_up,COBL,K562,CSF1
1,TNFA,TNFA_program1_up,COX10-AS1,K562,CSF1
1,TNFA,TNFA_program1_up,C15orf41,K562,CSF1
1,TNFA,TNFA_program1_up,BCKDHB,K562,CSF1
1,TNFA,TNFA_program1_up,CRACR2A,K562,CSF1
1,TNFA,TNFA_program1_up,STON2,K562,CSF1
1,TNFA,TNFA_program1_up,MKI67,K562,CSF1
1,TNFA,TNFA_program1_up,KIF22,K562,CSF1
